institution_id,year,combination_id,disease_1,disease_2,disease_3,disease_4,patient_count
INST008,2022,C005,Diabetes,Hypertension,Obesity,,37
INST008,2022,C006,COPD,Hypertension,,,34
INST008,2022,C007,Asthma,Allergic/atopic disease,,,36
INST008,2022,C008,Heart failure,Chronic kidney disease,,,30
INST008,2022,C009,Diabetes,Hyperlipidemia,Hypertension,,88
INST008,2022,C010,Hypertension,Stroke,,,27
INST008,2022,C011,Chronic liver disease,Type 2 diabetes mellitus,,,20
INST008,2022,C012,Depression,Generalized anxiety disorder,,,47
INST008,2022,C013,Osteoarthritis,Obesity,,,43
INST008,2022,C014,Rheumatoid arthritis,Osteoporosis,,,10
INST008,2022,C015,Pneumonia,Diabetes,,,56
INST008,2022,C016,COVID-19,Diabetes,,,105
INST008,2022,C017,COVID-19,Hypertension,,,170
INST008,2022,C018,COVID-19,Diabetes,Hypertension,,111
INST008,2022,C019,Tuberculosis,Diabetes,,,21
INST008,2022,C020,Urinary tract infection,Diabetes,,,64
INST008,2022,C021,Diabetes,Chronic kidney disease,Hypertension,,50
INST008,2022,C022,Ischemic heart disease,Diabetes,Hypertension,,40
INST008,2022,C023,Asthma,Obesity,,,66
INST008,2022,C024,COPD,Diabetes,,,55
INST008,2022,C025,Hyperlipidemia,Hypertension,,,33
INST008,2023,C001,Diabetes,Hypertension,,,162
INST008,2023,C002,Diabetes,Chronic kidney disease,,,57
INST008,2023,C003,Hypertension,Ischemic heart disease,,,85
INST008,2023,C004,Diabetes,Obesity,,,47
INST008,2023,C005,Diabetes,Hypertension,Obesity,,77
INST008,2023,C006,COPD,Hypertension,,,24
INST008,2023,C007,Asthma,Allergic/atopic disease,,,28
INST008,2023,C008,Heart failure,Chronic kidney disease,,,56
INST008,2023,C009,Diabetes,Hyperlipidemia,Hypertension,,54
INST008,2023,C010,Hypertension,Stroke,,,25
INST008,2023,C011,Chronic liver disease,Type 2 diabetes mellitus,,,15
INST008,2023,C012,Depression,Generalized anxiety disorder,,,66
INST008,2023,C013,Osteoarthritis,Obesity,,,54
INST008,2023,C014,Rheumatoid arthritis,Osteoporosis,,,32
INST008,2023,C015,Pneumonia,Diabetes,,,98
INST008,2023,C016,COVID-19,Diabetes,,,43
INST008,2023,C017,COVID-19,Hypertension,,,52
INST008,2023,C018,COVID-19,Diabetes,Hypertension,,34
INST008,2023,C019,Tuberculosis,Diabetes,,,24
INST008,2023,C020,Urinary tract infection,Diabetes,,,50
INST008,2023,C021,Diabetes,Chronic kidney disease,Hypertension,,30
INST008,2023,C022,Ischemic heart disease,Diabetes,Hypertension,,87
INST008,2023,C023,Asthma,Obesity,,,87
INST008,2023,C024,COPD,Diabetes,,,29
INST008,2023,C025,Hyperlipidemia,Hypertension,,,58
INST008,2024,C001,Diabetes,Hypertension,,,149
INST008,2024,C002,Diabetes,Chronic kidney disease,,,35
INST008,2024,C003,Hypertension,Ischemic heart disease,,,30
INST008,2024,C004,Diabetes,Obesity,,,66
INST008,2024,C005,Diabetes,Hypertension,Obesity,,53
INST008,2024,C006,COPD,Hypertension,,,44
INST008,2024,C007,Asthma,Allergic/atopic disease,,,24
INST008,2024,C008,Heart failure,Chronic kidney disease,,,27
INST008,2024,C009,Diabetes,Hyperlipidemia,Hypertension,,124
INST008,2024,C010,Hypertension,Stroke,,,23
INST008,2024,C011,Chronic liver disease,Type 2 diabetes mellitus,,,22
INST008,2024,C012,Depression,Generalized anxiety disorder,,,72
INST008,2024,C013,Osteoarthritis,Obesity,,,65
INST008,2024,C014,Rheumatoid arthritis,Osteoporosis,,,26
INST008,2024,C015,Pneumonia,Diabetes,,,67
INST008,2024,C016,COVID-19,Diabetes,,,22
INST008,2024,C017,COVID-19,Hypertension,,,55
INST008,2024,C018,COVID-19,Diabetes,Hypertension,,41
INST008,2024,C019,Tuberculosis,Diabetes,,,20
INST008,2024,C020,Urinary tract infection,Diabetes,,,46
INST008,2024,C021,Diabetes,Chronic kidney disease,Hypertension,,34
INST008,2024,C022,Ischemic heart disease,Diabetes,Hypertension,,81
INST008,2024,C023,Asthma,Obesity,,,24
INST008,2024,C024,COPD,Diabetes,,,19
INST008,2024,C025,Hyperlipidemia,Hypertension,,,63
INST008,2025,C001,Diabetes,Hypertension,,,131
INST008,2025,C002,Diabetes,Chronic kidney disease,,,25
INST008,2025,C003,Hypertension,Ischemic heart disease,,,54
INST008,2025,C004,Diabetes,Obesity,,,81
INST008,2025,C005,Diabetes,Hypertension,Obesity,,103
INST008,2025,C006,COPD,Hypertension,,,18
INST008,2025,C007,Asthma,Allergic/atopic disease,,,20
INST008,2025,C008,Heart failure,Chronic kidney disease,,,30
INST008,2025,C009,Diabetes,Hyperlipidemia,Hypertension,,48
INST008,2025,C010,Hypertension,Stroke,,,28
INST008,2025,C011,Chronic liver disease,Type 2 diabetes mellitus,,,39
INST008,2025,C012,Depression,Generalized anxiety disorder,,,62
INST008,2025,C013,Osteoarthritis,Obesity,,,33
INST008,2025,C014,Rheumatoid arthritis,Osteoporosis,,,10
INST008,2025,C015,Pneumonia,Diabetes,,,47
INST008,2025,C016,COVID-19,Diabetes,,,45
INST008,2025,C017,COVID-19,Hypertension,,,19
INST008,2025,C018,COVID-19,Diabetes,Hypertension,,32
INST008,2025,C019,Tuberculosis,Diabetes,,,8
INST008,2025,C020,Urinary tract infection,Diabetes,,,32
INST008,2025,C021,Diabetes,Chronic kidney disease,Hypertension,,47
INST008,2025,C022,Ischemic heart disease,Diabetes,Hypertension,,58
INST008,2025,C023,Asthma,Obesity,,,85
INST008,2025,C024,COPD,Diabetes,,,47
INST008,2025,C025,Hyperlipidemia,Hypertension,,,58
INST008,2026,C001,Diabetes,Hypertension,,,147
INST008,2026,C002,Diabetes,Chronic kidney disease,,,32
INST008,2026,C003,Hypertension,Ischemic heart disease,,,43
INST008,2026,C004,Diabetes,Obesity,,,59
INST008,2026,C005,Diabetes,Hypertension,Obesity,,60
INST008,2026,C006,COPD,Hypertension,,,46
INST008,2026,C007,Asthma,Allergic/atopic disease,,,27
INST008,2026,C008,Heart failure,Chronic kidney disease,,,27
INST008,2026,C009,Diabetes,Hyperlipidemia,Hypertension,,79
INST008,2026,C010,Hypertension,Stroke,,,22
INST008,2026,C011,Chronic liver disease,Type 2 diabetes mellitus,,,19
INST008,2026,C012,Depression,Generalized anxiety disorder,,,32
INST008,2026,C013,Osteoarthritis,Obesity,,,66
INST008,2026,C014,Rheumatoid arthritis,Osteoporosis,,,13
INST008,2026,C015,Pneumonia,Diabetes,,,36
INST008,2026,C016,COVID-19,Diabetes,,,40
INST008,2026,C017,COVID-19,Hypertension,,,43
INST008,2026,C018,COVID-19,Diabetes,Hypertension,,39
INST008,2026,C019,Tuberculosis,Diabetes,,,18
INST008,2026,C020,Urinary tract infection,Diabetes,,,63
INST008,2026,C021,Diabetes,Chronic kidney disease,Hypertension,,53
INST008,2026,C022,Ischemic heart disease,Diabetes,Hypertension,,35
INST008,2026,C023,Asthma,Obesity,,,56
INST008,2026,C024,COPD,Diabetes,,,34
INST008,2026,C025,Hyperlipidemia,Hypertension,,,107
INST009,2015,C001,Diabetes,Hypertension,,,146
INST009,2015,C002,Diabetes,Chronic kidney disease,,,67
INST009,2015,C003,Hypertension,Ischemic heart disease,,,65
INST009,2015,C004,Diabetes,Obesity,,,97
INST009,2015,C005,Diabetes,Hypertension,Obesity,,96
INST009,2015,C006,COPD,Hypertension,,,26
INST009,2015,C007,Asthma,Allergic/atopic disease,,,26
INST009,2015,C008,Heart failure,Chronic kidney disease,,,58
INST009,2015,C009,Diabetes,Hyperlipidemia,Hypertension,,67
INST009,2015,C010,Hypertension,Stroke,,,31
INST009,2015,C011,Chronic liver disease,Type 2 diabetes mellitus,,,36
INST009,2015,C012,Depression,Generalized anxiety disorder,,,49
INST009,2015,C013,Osteoarthritis,Obesity,,,46
INST009,2015,C014,Rheumatoid arthritis,Osteoporosis,,,27
INST009,2015,C015,Pneumonia,Diabetes,,,46
INST009,2015,C016,COVID-19,Diabetes,,,19
INST009,2015,C017,COVID-19,Hypertension,,,20
INST009,2015,C018,COVID-19,Diabetes,Hypertension,,14
INST009,2015,C019,Tuberculosis,Diabetes,,,22
INST009,2015,C020,Urinary tract infection,Diabetes,,,55
INST009,2015,C021,Diabetes,Chronic kidney disease,Hypertension,,62
INST009,2015,C022,Ischemic heart disease,Diabetes,Hypertension,,32
INST009,2015,C023,Asthma,Obesity,,,83
INST009,2015,C024,COPD,Diabetes,,,78
INST009,2015,C025,Hyperlipidemia,Hypertension,,,70
INST009,2016,C001,Diabetes,Hypertension,,,74
INST009,2016,C002,Diabetes,Chronic kidney disease,,,33
INST009,2016,C003,Hypertension,Ischemic heart disease,,,84
INST009,2016,C004,Diabetes,Obesity,,,102
INST009,2016,C005,Diabetes,Hypertension,Obesity,,71
INST009,2016,C006,COPD,Hypertension,,,30
INST009,2016,C007,Asthma,Allergic/atopic disease,,,20
INST009,2016,C008,Heart failure,Chronic kidney disease,,,37
INST009,2016,C009,Diabetes,Hyperlipidemia,Hypertension,,59
INST009,2016,C010,Hypertension,Stroke,,,12
INST009,2016,C011,Chronic liver disease,Type 2 diabetes mellitus,,,49
INST009,2016,C012,Depression,Generalized anxiety disorder,,,65
INST009,2016,C013,Osteoarthritis,Obesity,,,87
INST009,2016,C014,Rheumatoid arthritis,Osteoporosis,,,13
INST009,2016,C015,Pneumonia,Diabetes,,,56
INST009,2016,C016,COVID-19,Diabetes,,,14
INST009,2016,C017,COVID-19,Hypertension,,,30
INST009,2016,C018,COVID-19,Diabetes,Hypertension,,23
INST009,2016,C019,Tuberculosis,Diabetes,,,16
INST009,2016,C020,Urinary tract infection,Diabetes,,,75
INST009,2016,C021,Diabetes,Chronic kidney disease,Hypertension,,90
INST009,2016,C022,Ischemic heart disease,Diabetes,Hypertension,,48
INST009,2016,C023,Asthma,Obesity,,,46
INST009,2016,C024,COPD,Diabetes,,,83
INST009,2016,C025,Hyperlipidemia,Hypertension,,,33
INST009,2017,C001,Diabetes,Hypertension,,,99
INST009,2017,C002,Diabetes,Chronic kidney disease,,,88
INST009,2017,C003,Hypertension,Ischemic heart disease,,,36
INST009,2017,C004,Diabetes,Obesity,,,46
INST009,2017,C005,Diabetes,Hypertension,Obesity,,112
INST009,2017,C006,COPD,Hypertension,,,34
INST009,2017,C007,Asthma,Allergic/atopic disease,,,17
INST009,2017,C008,Heart failure,Chronic kidney disease,,,28
INST009,2017,C009,Diabetes,Hyperlipidemia,Hypertension,,78
INST009,2017,C010,Hypertension,Stroke,,,30
INST009,2017,C011,Chronic liver disease,Type 2 diabetes mellitus,,,31
INST009,2017,C012,Depression,Generalized anxiety disorder,,,32
INST009,2017,C013,Osteoarthritis,Obesity,,,34
INST009,2017,C014,Rheumatoid arthritis,Osteoporosis,,,24
INST009,2017,C015,Pneumonia,Diabetes,,,138
INST009,2017,C016,COVID-19,Diabetes,,,25
INST009,2017,C017,COVID-19,Hypertension,,,25
INST009,2017,C018,COVID-19,Diabetes,Hypertension,,19
INST009,2017,C019,Tuberculosis,Diabetes,,,32
INST009,2017,C020,Urinary tract infection,Diabetes,,,79
INST009,2017,C021,Diabetes,Chronic kidney disease,Hypertension,,102
INST009,2017,C022,Ischemic heart disease,Diabetes,Hypertension,,70
INST009,2017,C023,Asthma,Obesity,,,53
INST009,2017,C024,COPD,Diabetes,,,67
INST009,2017,C025,Hyperlipidemia,Hypertension,,,53
INST009,2018,C001,Diabetes,Hypertension,,,142
INST009,2018,C002,Diabetes,Chronic kidney disease,,,77
INST009,2018,C003,Hypertension,Ischemic heart disease,,,61
INST009,2018,C004,Diabetes,Obesity,,,113
INST009,2018,C005,Diabetes,Hypertension,Obesity,,94
INST009,2018,C006,COPD,Hypertension,,,53
INST009,2018,C007,Asthma,Allergic/atopic disease,,,25
INST009,2018,C008,Heart failure,Chronic kidney disease,,,51
INST009,2018,C009,Diabetes,Hyperlipidemia,Hypertension,,137
INST009,2018,C010,Hypertension,Stroke,,,24
INST009,2018,C011,Chronic liver disease,Type 2 diabetes mellitus,,,47
INST009,2018,C012,Depression,Generalized anxiety disorder,,,54
INST009,2018,C013,Osteoarthritis,Obesity,,,84
INST009,2018,C014,Rheumatoid arthritis,Osteoporosis,,,12
INST009,2018,C015,Pneumonia,Diabetes,,,72
INST009,2018,C016,COVID-19,Diabetes,,,22
INST009,2018,C017,COVID-19,Hypertension,,,11
INST009,2018,C018,COVID-19,Diabetes,Hypertension,,23
INST009,2018,C019,Tuberculosis,Diabetes,,,25
INST009,2018,C020,Urinary tract infection,Diabetes,,,30
INST009,2018,C021,Diabetes,Chronic kidney disease,Hypertension,,51
INST009,2018,C022,Ischemic heart disease,Diabetes,Hypertension,,110
INST009,2018,C023,Asthma,Obesity,,,114
INST009,2018,C024,COPD,Diabetes,,,62
INST009,2018,C025,Hyperlipidemia,Hypertension,,,45
INST009,2019,C001,Diabetes,Hypertension,,,173
INST009,2019,C002,Diabetes,Chronic kidney disease,,,86
INST009,2019,C003,Hypertension,Ischemic heart disease,,,79
INST009,2019,C004,Diabetes,Obesity,,,124
INST009,2019,C005,Diabetes,Hypertension,Obesity,,75
INST009,2019,C006,COPD,Hypertension,,,75
INST009,2019,C007,Asthma,Allergic/atopic disease,,,23
INST009,2019,C008,Heart failure,Chronic kidney disease,,,53
INST009,2019,C009,Diabetes,Hyperlipidemia,Hypertension,,96
INST009,2019,C010,Hypertension,Stroke,,,20
INST009,2019,C011,Chronic liver disease,Type 2 diabetes mellitus,,,43
INST009,2019,C012,Depression,Generalized anxiety disorder,,,55
INST009,2019,C013,Osteoarthritis,Obesity,,,33
INST009,2019,C014,Rheumatoid arthritis,Osteoporosis,,,33
INST009,2019,C015,Pneumonia,Diabetes,,,61
INST009,2019,C016,COVID-19,Diabetes,,,29
INST009,2019,C017,COVID-19,Hypertension,,,19
INST009,2019,C018,COVID-19,Diabetes,Hypertension,,29
INST009,2019,C019,Tuberculosis,Diabetes,,,24
INST009,2019,C020,Urinary tract infection,Diabetes,,,47
INST009,2019,C021,Diabetes,Chronic kidney disease,Hypertension,,73
INST009,2019,C022,Ischemic heart disease,Diabetes,Hypertension,,64
INST009,2019,C023,Asthma,Obesity,,,71
INST009,2019,C024,COPD,Diabetes,,,71
INST009,2019,C025,Hyperlipidemia,Hypertension,,,111
INST009,2020,C001,Diabetes,Hypertension,,,121
INST009,2020,C002,Diabetes,Chronic kidney disease,,,64
INST009,2020,C003,Hypertension,Ischemic heart disease,,,102
INST009,2020,C004,Diabetes,Obesity,,,88
INST009,2020,C005,Diabetes,Hypertension,Obesity,,119
INST009,2020,C006,COPD,Hypertension,,,62
INST009,2020,C007,Asthma,Allergic/atopic disease,,,34
INST009,2020,C008,Heart failure,Chronic kidney disease,,,24
INST009,2020,C009,Diabetes,Hyperlipidemia,Hypertension,,73
INST009,2020,C010,Hypertension,Stroke,,,34
INST009,2020,C011,Chronic liver disease,Type 2 diabetes mellitus,,,29
INST009,2020,C012,Depression,Generalized anxiety disorder,,,71
INST009,2020,C013,Osteoarthritis,Obesity,,,58
INST009,2020,C014,Rheumatoid arthritis,Osteoporosis,,,14
INST009,2020,C015,Pneumonia,Diabetes,,,133
INST009,2020,C016,COVID-19,Diabetes,,,88
INST009,2020,C017,COVID-19,Hypertension,,,92
INST009,2020,C018,COVID-19,Diabetes,Hypertension,,80
INST009,2020,C019,Tuberculosis,Diabetes,,,33
INST009,2020,C020,Urinary tract infection,Diabetes,,,72
INST009,2020,C021,Diabetes,Chronic kidney disease,Hypertension,,85
INST009,2020,C022,Ischemic heart disease,Diabetes,Hypertension,,133
INST009,2020,C023,Asthma,Obesity,,,84
INST009,2020,C024,COPD,Diabetes,,,59
INST009,2020,C025,Hyperlipidemia,Hypertension,,,64
INST009,2021,C001,Diabetes,Hypertension,,,215
INST009,2021,C002,Diabetes,Chronic kidney disease,,,46
INST009,2021,C003,Hypertension,Ischemic heart disease,,,101
INST009,2021,C004,Diabetes,Obesity,,,138
INST009,2021,C005,Diabetes,Hypertension,Obesity,,98
INST009,2021,C006,COPD,Hypertension,,,24
INST009,2021,C007,Asthma,Allergic/atopic disease,,,35
INST009,2021,C008,Heart failure,Chronic kidney disease,,,29
INST009,2021,C009,Diabetes,Hyperlipidemia,Hypertension,,150
INST009,2021,C010,Hypertension,Stroke,,,15
INST009,2021,C011,Chronic liver disease,Type 2 diabetes mellitus,,,48
INST009,2021,C012,Depression,Generalized anxiety disorder,,,65
INST009,2021,C013,Osteoarthritis,Obesity,,,106
INST009,2021,C014,Rheumatoid arthritis,Osteoporosis,,,37
INST009,2021,C015,Pneumonia,Diabetes,,,77
INST009,2021,C016,COVID-19,Diabetes,,,182
INST009,2021,C017,COVID-19,Hypertension,,,151
INST009,2021,C018,COVID-19,Diabetes,Hypertension,,230
INST009,2021,C019,Tuberculosis,Diabetes,,,24
INST009,2021,C020,Urinary tract infection,Diabetes,,,38
INST009,2021,C021,Diabetes,Chronic kidney disease,Hypertension,,52
INST009,2021,C022,Ischemic heart disease,Diabetes,Hypertension,,66
INST009,2021,C023,Asthma,Obesity,,,45
INST009,2021,C024,COPD,Diabetes,,,30
INST009,2021,C025,Hyperlipidemia,Hypertension,,,68
INST009,2022,C001,Diabetes,Hypertension,,,182
INST009,2022,C002,Diabetes,Chronic kidney disease,,,98
INST009,2022,C003,Hypertension,Ischemic heart disease,,,58
INST009,2022,C004,Diabetes,Obesity,,,111
INST009,2022,C005,Diabetes,Hypertension,Obesity,,116
INST009,2022,C006,COPD,Hypertension,,,61
INST009,2022,C007,Asthma,Allergic/atopic disease,,,24
INST009,2022,C008,Heart failure,Chronic kidney disease,,,56
INST009,2022,C009,Diabetes,Hyperlipidemia,Hypertension,,146
INST009,2022,C010,Hypertension,Stroke,,,21
INST009,2022,C011,Chronic liver disease,Type 2 diabetes mellitus,,,40
INST009,2022,C012,Depression,Generalized anxiety disorder,,,63
INST009,2022,C013,Osteoarthritis,Obesity,,,43
INST009,2022,C014,Rheumatoid arthritis,Osteoporosis,,,17
INST009,2022,C015,Pneumonia,Diabetes,,,125
INST009,2022,C016,COVID-19,Diabetes,,,197
INST009,2022,C017,COVID-19,Hypertension,,,188
INST009,2022,C018,COVID-19,Diabetes,Hypertension,,135
INST009,2022,C019,Tuberculosis,Diabetes,,,33
INST009,2022,C020,Urinary tract infection,Diabetes,,,76
INST009,2022,C021,Diabetes,Chronic kidney disease,Hypertension,,71
INST009,2022,C022,Ischemic heart disease,Diabetes,Hypertension,,73
INST009,2022,C023,Asthma,Obesity,,,71
INST009,2022,C024,COPD,Diabetes,,,55
INST009,2022,C025,Hyperlipidemia,Hypertension,,,62
INST009,2023,C001,Diabetes,Hypertension,,,77
INST009,2023,C002,Diabetes,Chronic kidney disease,,,64
INST009,2023,C003,Hypertension,Ischemic heart disease,,,60
INST009,2023,C004,Diabetes,Obesity,,,55
INST009,2023,C005,Diabetes,Hypertension,Obesity,,56
INST009,2023,C006,COPD,Hypertension,,,86
INST009,2023,C007,Asthma,Allergic/atopic disease,,,22
INST009,2023,C008,Heart failure,Chronic kidney disease,,,25
INST009,2023,C009,Diabetes,Hyperlipidemia,Hypertension,,68
INST009,2023,C010,Hypertension,Stroke,,,23
INST009,2023,C011,Chronic liver disease,Type 2 diabetes mellitus,,,29
INST009,2023,C012,Depression,Generalized anxiety disorder,,,47
INST009,2023,C013,Osteoarthritis,Obesity,,,130
INST009,2023,C014,Rheumatoid arthritis,Osteoporosis,,,37
INST009,2023,C015,Pneumonia,Diabetes,,,53
INST009,2023,C016,COVID-19,Diabetes,,,59
INST009,2023,C017,COVID-19,Hypertension,,,25
INST009,2023,C018,COVID-19,Diabetes,Hypertension,,68
INST009,2023,C019,Tuberculosis,Diabetes,,,41
INST009,2023,C020,Urinary tract infection,Diabetes,,,35
INST009,2023,C021,Diabetes,Chronic kidney disease,Hypertension,,75
INST009,2023,C022,Ischemic heart disease,Diabetes,Hypertension,,97
INST009,2023,C023,Asthma,Obesity,,,118
INST009,2023,C024,COPD,Diabetes,,,66
INST009,2023,C025,Hyperlipidemia,Hypertension,,,86
INST009,2024,C001,Diabetes,Hypertension,,,82
INST009,2024,C002,Diabetes,Chronic kidney disease,,,82
INST009,2024,C003,Hypertension,Ischemic heart disease,,,46
INST009,2024,C004,Diabetes,Obesity,,,97
INST009,2024,C005,Diabetes,Hypertension,Obesity,,146
INST009,2024,C006,COPD,Hypertension,,,49
INST009,2024,C007,Asthma,Allergic/atopic disease,,,18
INST009,2024,C008,Heart failure,Chronic kidney disease,,,30
INST009,2024,C009,Diabetes,Hyperlipidemia,Hypertension,,79
INST009,2024,C010,Hypertension,Stroke,,,23
INST009,2024,C011,Chronic liver disease,Type 2 diabetes mellitus,,,56
INST009,2024,C012,Depression,Generalized anxiety disorder,,,38
INST009,2024,C013,Osteoarthritis,Obesity,,,73
INST009,2024,C014,Rheumatoid arthritis,Osteoporosis,,,34
INST009,2024,C015,Pneumonia,Diabetes,,,112
INST009,2024,C016,COVID-19,Diabetes,,,41
INST009,2024,C017,COVID-19,Hypertension,,,50
INST009,2024,C018,COVID-19,Diabetes,Hypertension,,25
INST009,2024,C019,Tuberculosis,Diabetes,,,15
INST009,2024,C020,Urinary tract infection,Diabetes,,,107
INST009,2024,C021,Diabetes,Chronic kidney disease,Hypertension,,97
INST009,2024,C022,Ischemic heart disease,Diabetes,Hypertension,,98
INST009,2024,C023,Asthma,Obesity,,,82
INST009,2024,C024,COPD,Diabetes,,,33
INST009,2024,C025,Hyperlipidemia,Hypertension,,,163
INST009,2025,C001,Diabetes,Hypertension,,,191
INST009,2025,C002,Diabetes,Chronic kidney disease,,,89
INST009,2025,C003,Hypertension,Ischemic heart disease,,,94
INST009,2025,C004,Diabetes,Obesity,,,49
INST009,2025,C005,Diabetes,Hypertension,Obesity,,96
INST009,2025,C006,COPD,Hypertension,,,90
INST009,2025,C007,Asthma,Allergic/atopic disease,,,29
INST009,2025,C008,Heart failure,Chronic kidney disease,,,25
INST009,2025,C009,Diabetes,Hyperlipidemia,Hypertension,,44
INST009,2025,C010,Hypertension,Stroke,,,30
INST009,2025,C011,Chronic liver disease,Type 2 diabetes mellitus,,,40
INST009,2025,C012,Depression,Generalized anxiety disorder,,,77
INST009,2025,C013,Osteoarthritis,Obesity,,,71
INST009,2025,C014,Rheumatoid arthritis,Osteoporosis,,,48
INST009,2025,C015,Pneumonia,Diabetes,,,151
INST009,2025,C016,COVID-19,Diabetes,,,25
INST009,2025,C017,COVID-19,Hypertension,,,27
INST009,2025,C018,COVID-19,Diabetes,Hypertension,,69
INST009,2025,C019,Tuberculosis,Diabetes,,,37
INST009,2025,C020,Urinary tract infection,Diabetes,,,68
INST009,2025,C021,Diabetes,Chronic kidney disease,Hypertension,,112
INST009,2025,C022,Ischemic heart disease,Diabetes,Hypertension,,100
INST009,2025,C023,Asthma,Obesity,,,86
INST009,2025,C024,COPD,Diabetes,,,64
INST009,2025,C025,Hyperlipidemia,Hypertension,,,46
